'년월'	'출발지(야간체류지) 시군코드'	'출발지역명'	'도착지 시군코드'	'도착지역명'	'10대남성 유입인구'	'20대남성 유입인구'	'30대남성 유입인구'	'40대남성 유입인구'	'50대남성 유입인구'	'60대남성 유입인구'	'70대남성 유입인구'	'10대여성 유입인구'	'20대여성 유입인구'	'30대여성 유입인구'	'40대여성 유입인구'	'50대여성 유입인구'	'60대여성 유입인구'	'70대여성 유입인구'
'202001 '	'41550'	'경기도 안성시'	'41270'	'경기도 안산시'	'54.58'	'88.81'	'71.59'	'95.83'	'86.75'	'26.22'	'14.23'	'31.67'	'45.57'	'30.61'	'39.71'	'42.26'	'13.36'	'26.81'
'202001 '	'41220'	'경기도 평택시'	'41270'	'경기도 안산시'	'115.31'	'215.31'	'261.46'	'261.13'	'211.67'	'76.49'	'26.63'	'113.23'	'112.86'	'131.94'	'117.19'	'95.05'	'33.98'	'30.34'
'202001 '	'41250'	'경기도 동두천시'	'41270'	'경기도 안산시'	'4.33'	'10.04'	'13.48'	'27.48'	'25.73'	'6.78'	'1.62'	'0.98'	'7.09'	'10.74'	'4.89'	'7.25'	'2.69'	'5.62'
'202001 '	'41270'	'경기도 안산시'	'41270'	'경기도 안산시'	'74957.52'	'58026.47'	'61708.29'	'71747.98'	'63804.01'	'24309.14'	'13645.28'	'70599.08'	'50674.05'	'51535.41'	'70026.6'	'57397.86'	'23829.82'	'23451.55'
'202001 '	'42130'	'강원도 원주시'	'41270'	'경기도 안산시'	'43.23'	'57.12'	'35.65'	'53.78'	'55.76'	'14.86'	'6.74'	'27.45'	'42.47'	'27.94'	'30.67'	'25.01'	'10.69'	'17.8'
'202001 '	'42150'	'강원도 강릉시'	'41270'	'경기도 안산시'	'8.26'	'33.52'	'16.13'	'18.98'	'23.79'	'13.22'	'4.66'	'14.86'	'8.71'	'9.38'	'12.88'	'15.29'	'7.53'	'11.77'
'202001 '	'42170'	'강원도 동해시'	'41270'	'경기도 안산시'	'10.41'	'8.84'	'6.35'	'7.63'	'9.18'	'3.93'	'0.82'	'11.62'	'5.34'	'4.51'	'4.05'	'3.45'	'2.72'	'6.27'
'202001 '	'42190'	'강원도 태백시'	'41270'	'경기도 안산시'	'2.96'	'1.7'	'7.96'	'8.12'	'6.38'	'6.83'	'1.89'	'10.83'	'0.72'	'5.27'	'2.37'	'5.58'	'6.69'	'11.12'
'202001 '	'41370'	'경기도 오산시'	'41270'	'경기도 안산시'	'53.28'	'108.14'	'220.45'	'187.03'	'104.35'	'42.14'	'13.2'	'58.49'	'61.02'	'133.24'	'71.23'	'71.36'	'20.72'	'15.97'
'202001 '	'41390'	'경기도 시흥시'	'41270'	'경기도 안산시'	'1736.97'	'4013.57'	'7176.33'	'6850.56'	'4435.55'	'1412.11'	'441.28'	'1672.32'	'2621.74'	'3271.49'	'3724.77'	'2808.98'	'987.75'	'514.43'
'202001 '	'41410'	'경기도 군포시'	'41270'	'경기도 안산시'	'250.86'	'571.51'	'1138.54'	'1079.26'	'1001.01'	'351.98'	'118.93'	'241.9'	'428.73'	'686.18'	'678.65'	'601.62'	'197'	'128.39'
'202001 '	'41430'	'경기도 의왕시'	'41270'	'경기도 안산시'	'87.91'	'180.9'	'329.13'	'369.68'	'366.69'	'140.1'	'33.33'	'102.47'	'94.52'	'134.99'	'195.89'	'189.37'	'54.08'	'33.68'
'202001 '	'41450'	'경기도 하남시'	'41270'	'경기도 안산시'	'13.93'	'24.77'	'67.13'	'78.24'	'58.75'	'25.52'	'3.97'	'20.52'	'17.69'	'25.34'	'32.75'	'26.92'	'13.56'	'3.88'
'202001 '	'41460'	'경기도 용인시'	'41270'	'경기도 안산시'	'162.28'	'316.33'	'472.77'	'645.01'	'510.13'	'203.1'	'65.58'	'168'	'199.77'	'286.6'	'243.93'	'184.42'	'89.28'	'43'
'202001 '	'42760'	'강원도 평창군'	'41270'	'경기도 안산시'	'4.51'	'5.68'	'8.52'	'8.06'	'11.11'	'6.82'	'3.65'	'5.42'	'4.05'	'2.81'	'4.82'	'10.33'	'6.86'	'6.33'
'202001 '	'42770'	'강원도 정선군'	'41270'	'경기도 안산시'	'4.65'	'2.99'	'3.99'	'4.12'	'7.37'	'6.74'	'4.43'	'1.66'	'1.45'	'4.62'	'5.88'	'3.21'	'5.23'	'7.7'
'202001 '	'42780'	'강원도 철원군'	'41270'	'경기도 안산시'	'8.18'	'18.94'	'4.4'	'7.03'	'4.9'	'2.16'	'1.09'	'6.27'	'2.01'	'5.45'	'4.7'	'4.39'	'1.91'	'3.07'
'202001 '	'41570'	'경기도 김포시'	'41270'	'경기도 안산시'	'49.62'	'85.69'	'156.35'	'175.67'	'127.67'	'54.41'	'13'	'48.69'	'41.05'	'67.1'	'63.41'	'48.53'	'22.47'	'9.9'
'202001 '	'41590'	'경기도 화성시'	'41270'	'경기도 안산시'	'798.96'	'904.68'	'1887.45'	'1725.61'	'1242.83'	'562.74'	'188.33'	'854.76'	'551.48'	'1119.87'	'941.05'	'907.7'	'378.32'	'194.25'
'202001 '	'41610'	'경기도 광주시'	'41270'	'경기도 안산시'	'40.82'	'70.33'	'161.16'	'134.54'	'108.54'	'44.4'	'9.63'	'35.76'	'34.08'	'62.84'	'47.01'	'50.41'	'19.73'	'10.77'
'202001 '	'41630'	'경기도 양주시'	'41270'	'경기도 안산시'	'25.78'	'36.17'	'39.85'	'58.69'	'55.83'	'21.31'	'4'	'21.74'	'16.69'	'25.28'	'22.88'	'18.93'	'8.96'	'5.07'
'202001 '	'41650'	'경기도 포천시'	'41270'	'경기도 안산시'	'29.53'	'41.22'	'26.1'	'30.24'	'32.91'	'17.89'	'4.67'	'7.25'	'19.35'	'13.71'	'14.41'	'15.79'	'6.81'	'8.32'
'202001 '	'41670'	'경기도 여주시'	'41270'	'경기도 안산시'	'9.81'	'23.08'	'14.51'	'24.47'	'27.83'	'12.99'	'5.32'	'12.08'	'8.63'	'10.77'	'21.35'	'17.92'	'12.44'	'5.82'
'202001 '	'41800'	'경기도 연천군'	'41270'	'경기도 안산시'	'1.8'	'15.69'	'3.02'	'4.45'	'9.04'	'2.67'	'1.41'	'2.59'	'4.46'	'2.32'	'3.67'	'3.95'	'5.89'	'1.23'
'202001 '	'41820'	'경기도 가평군'	'41270'	'경기도 안산시'	'5.56'	'11.47'	'6.66'	'9.37'	'19.58'	'4.45'	'3.55'	'2.54'	'4.17'	'7.85'	'4.35'	'10.85'	'4.11'	'3.92'
'202001 '	'41830'	'경기도 양평군'	'41270'	'경기도 안산시'	'21.27'	'11.64'	'11.7'	'24.27'	'23.18'	'10.13'	'4.88'	'15.69'	'9.78'	'8.28'	'11.17'	'18.85'	'10.61'	'6.22'
'202001 '	'42110'	'강원도 춘천시'	'41270'	'경기도 안산시'	'23.23'	'32.73'	'24.8'	'33.31'	'32.4'	'11.99'	'3.47'	'11.82'	'27.91'	'11.26'	'17.25'	'12.7'	'7.15'	'10.35'
'202001 '	'43745'	'충청북도 증평군'	'41270'	'경기도 안산시'	'1.89'	'8.04'	'7.39'	'6.46'	'7.83'	'2.8'	'1.45'	'1.15'	'1.55'	'2.45'	'3.61'	'0.77'	'2.16'	'2.75'
'202001 '	'43750'	'충청북도 진천군'	'41270'	'경기도 안산시'	'3.77'	'13.45'	'19.76'	'20.79'	'29.33'	'9.03'	'3.72'	'7.09'	'7.14'	'7.53'	'10.04'	'7.86'	'5.66'	'2.71'
'202001 '	'43760'	'충청북도 괴산군'	'41270'	'경기도 안산시'	'4.07'	'6.57'	'2.38'	'6.81'	'10.15'	'7.16'	'1.75'	'1.15'	'4.28'	'0.44'	'3.44'	'5.77'	'2.16'	'4.38'
'202001 '	'43770'	'충청북도 음성군'	'41270'	'경기도 안산시'	'8.38'	'24.04'	'28.86'	'32.55'	'36.36'	'19.01'	'5.44'	'6.77'	'16.31'	'9.85'	'11.05'	'13.27'	'6.85'	'4.13'
'202001 '	'43800'	'충청북도 단양군'	'41270'	'경기도 안산시'	'3.64'	'6.31'	'2.85'	'3.52'	'7.9'	'5.46'	'3.12'	'0.06'	'1.81'	'0.49'	'2.27'	'9.26'	'1.81'	'4.38'
'202001 '	'42210'	'강원도 속초시'	'41270'	'경기도 안산시'	'8.33'	'7.45'	'7.48'	'9.36'	'9.65'	'3.93'	'2.29'	'9.59'	'3.47'	'4.57'	'5.3'	'12.07'	'4.91'	'1.75'
'202001 '	'42230'	'강원도 삼척시'	'41270'	'경기도 안산시'	'5.62'	'28'	'8.09'	'7.3'	'15.4'	'3.23'	'5.71'	'4.49'	'4.32'	'4.48'	'2.48'	'6.72'	'4.38'	'3.72'
'202001 '	'42720'	'강원도 홍천군'	'41270'	'경기도 안산시'	'5.71'	'13.63'	'6.69'	'10.24'	'13.16'	'9.94'	'2.64'	'4.13'	'6.38'	'5.51'	'7.52'	'8'	'7.83'	'5.04'
'202001 '	'42730'	'강원도 횡성군'	'41270'	'경기도 안산시'	'8.75'	'3.65'	'4.36'	'7.7'	'7.86'	'6.29'	'1.21'	'2.38'	'3.77'	'0.72'	'6.03'	'5.99'	'4.77'	'9.44'
'202001 '	'42750'	'강원도 영월군'	'41270'	'경기도 안산시'	'6.33'	'5.36'	'4.43'	'6.73'	'11.48'	'8.82'	'5.48'	'2.06'	'1.57'	'6.2'	'3.67'	'9.74'	'5.84'	'9.06'
'202001 '	'42790'	'강원도 화천군'	'41270'	'경기도 안산시'	'2.97'	'19.65'	'3.34'	'4.04'	'4.59'	'1.35'	'0.42'	'7.39'	'2.75'	'6.27'	'1.59'	'2.17'	'1.69'	'2.31'
'202001 '	'42800'	'강원도 양구군'	'41270'	'경기도 안산시'	'1.16'	'8.91'	'2.52'	'2.24'	'4.66'	'0.86'	'0.47'	'4.29'	'1.48'	'2.73'	'1.6'	'1.18'	'0.43'	'3.2'
'202001 '	'42810'	'강원도 인제군'	'41270'	'경기도 안산시'	'1.71'	'12.51'	'4.92'	'4'	'5.32'	'2.52'	'1.5'	'1.81'	'4.49'	'3.54'	'1.1'	'10.53'	'0.41'	'4.56'
'202001 '	'44180'	'충청남도 보령시'	'41270'	'경기도 안산시'	'6.49'	'7.44'	'11.95'	'24.15'	'28.74'	'12.1'	'6.5'	'17.8'	'13.11'	'9.72'	'10.58'	'14.66'	'11.12'	'7.76'
'202001 '	'44200'	'충청남도 아산시'	'41270'	'경기도 안산시'	'44.44'	'122.75'	'114.88'	'89.92'	'79.25'	'25.52'	'12.96'	'44.42'	'116.17'	'55.6'	'36.16'	'29.47'	'20.61'	'13.65'
'202001 '	'44210'	'충청남도 서산시'	'41270'	'경기도 안산시'	'34.74'	'54.28'	'53.5'	'58.91'	'60.02'	'30.8'	'11.69'	'32.42'	'28.17'	'22.02'	'30.76'	'23.51'	'14.45'	'17.29'
'202001 '	'42820'	'강원도 고성군'	'41270'	'경기도 안산시'	'3.38'	'9.51'	'3.66'	'2.18'	'3.46'	'2.6'	'1.88'	'2.88'	'3.63'	'1.43'	'0.81'	'3.85'	'1.05'	'4.95'
'202001 '	'42830'	'강원도 양양군'	'41270'	'경기도 안산시'	'1.02'	'5.74'	'1.31'	'2.96'	'7.39'	'3.03'	'2.55'	'5.89'	'2.35'	'1.19'	'2.77'	'4.4'	'1.16'	'2.74'
'202001 '	'43110'	'충청북도 청주시'	'41270'	'경기도 안산시'	'76.05'	'105.42'	'98.61'	'99.52'	'89.36'	'32.6'	'9.08'	'74.99'	'80.01'	'57.01'	'45.59'	'36.38'	'18.02'	'17.79'
'202001 '	'43130'	'충청북도 충주시'	'41270'	'경기도 안산시'	'24.64'	'64.34'	'29.09'	'42.77'	'56.45'	'24.5'	'8.59'	'14.55'	'38.16'	'13.18'	'12.84'	'24.19'	'13.66'	'16.71'
'202001 '	'43150'	'충청북도 제천시'	'41270'	'경기도 안산시'	'14.93'	'23.24'	'14.4'	'22.72'	'22.78'	'9.81'	'2.78'	'11.43'	'13.39'	'5.95'	'19.68'	'16.7'	'7.2'	'9.05'
'202001 '	'43720'	'충청북도 보은군'	'41270'	'경기도 안산시'	'5.79'	'1.67'	'5.15'	'5.62'	'5.02'	'2.2'	'1.3'	'0.85'	'0.19'	'0.79'	'1.65'	'5.95'	'3.41'	'3.18'
'202001 '	'43730'	'충청북도 옥천군'	'41270'	'경기도 안산시'	'0.75'	'4.81'	'1.42'	'3.98'	'5.47'	'4.19'	'2.33'	'0.61'	'2.16'	'1.15'	'0.82'	'6.43'	'3.19'	'0.68'
'202001 '	'43740'	'충청북도 영동군'	'41270'	'경기도 안산시'	'1.07'	'9.89'	'8.12'	'7.11'	'2.83'	'5.05'	'1.79'	'2.51'	'4.83'	'1.26'	'0.4'	'1.69'	'2.45'	'5.04'
'202001 '	'45190'	'전라북도 남원시'	'41270'	'경기도 안산시'	'3.49'	'2.83'	'4.87'	'5.27'	'6.24'	'5.2'	'2.88'	'3.64'	'0.84'	'2.35'	'4.23'	'4.84'	'3.94'	'2.48'
'202001 '	'45210'	'전라북도 김제시'	'41270'	'경기도 안산시'	'4.85'	'2.85'	'7.18'	'10.87'	'8.46'	'1.84'	'6.04'	'2.95'	'0.96'	'2.58'	'3.69'	'2.85'	'6.11'	'13.71'
'202001 '	'45710'	'전라북도 완주군'	'41270'	'경기도 안산시'	'18.18'	'21.22'	'11.02'	'8.52'	'13.07'	'7.06'	'2.24'	'9.01'	'3.8'	'5.34'	'4.56'	'5.55'	'2.95'	'6.85'
'202001 '	'45720'	'전라북도 진안군'	'41270'	'경기도 안산시'	'21.3'	'0.39'	'0.44'	'0.65'	'5.16'	'1.88'	'1.65'	'0.65'	'0'	'0'	'0'	'1.06'	'1.87'	'5.12'
'202001 '	'44130'	'충청남도 천안시'	'41270'	'경기도 안산시'	'74.52'	'168.57'	'179.13'	'154.41'	'146.49'	'43.18'	'14.76'	'75.45'	'111.61'	'90.95'	'63.87'	'53.44'	'25.84'	'17.52'
'202001 '	'44150'	'충청남도 공주시'	'41270'	'경기도 안산시'	'15.19'	'15.49'	'7.56'	'12.99'	'21.87'	'10.34'	'3.02'	'4.07'	'15.53'	'3.37'	'4.93'	'15.29'	'4.28'	'8.23'
'202001 '	'45750'	'전라북도 임실군'	'41270'	'경기도 안산시'	'0.1'	'1.35'	'0.95'	'1.68'	'1.65'	'1'	'1.12'	'0.48'	'0'	'0.49'	'0.39'	'0.7'	'0.85'	'4.26'
'202001 '	'45770'	'전라북도 순창군'	'41270'	'경기도 안산시'	'0.74'	'2.39'	'0.13'	'2.87'	'1.14'	'0.79'	'2.13'	'0.63'	'1.78'	'0'	'1.58'	'1.03'	'4.06'	'2.97'
'202001 '	'45790'	'전라북도 고창군'	'41270'	'경기도 안산시'	'0.72'	'5.75'	'2.23'	'6.04'	'8.26'	'2.49'	'6.74'	'4.64'	'1.9'	'9.06'	'2.01'	'5.45'	'6.84'	'16.17'
'202001 '	'44230'	'충청남도 논산시'	'41270'	'경기도 안산시'	'7.46'	'16.03'	'11.33'	'9.37'	'17.25'	'9.35'	'2.01'	'7.07'	'3.4'	'3.73'	'5.8'	'8.25'	'5.29'	'6.2'
'202001 '	'44250'	'충청남도 계룡시'	'41270'	'경기도 안산시'	'4.86'	'5.04'	'1.76'	'7.37'	'2.31'	'0.7'	'0.27'	'3.36'	'3.16'	'2.31'	'1.71'	'2.11'	'0.15'	'1.09'
'202001 '	'44270'	'충청남도 당진시'	'41270'	'경기도 안산시'	'45.91'	'50.36'	'63.21'	'66.96'	'86.94'	'43.71'	'15.95'	'22.92'	'37.32'	'37.86'	'36.39'	'28.43'	'25.22'	'17.72'
'202001 '	'44710'	'충청남도 금산군'	'41270'	'경기도 안산시'	'3.58'	'7.48'	'1.02'	'5.29'	'7.18'	'5.2'	'0.43'	'1.44'	'7.31'	'3.97'	'2.79'	'2.41'	'2.06'	'2.44'
'202001 '	'44760'	'충청남도 부여군'	'41270'	'경기도 안산시'	'2.81'	'5'	'3.96'	'6.9'	'13.08'	'12.48'	'6.13'	'7.1'	'4.61'	'4.54'	'8.04'	'8.55'	'8.42'	'17.8'
'202001 '	'44770'	'충청남도 서천군'	'41270'	'경기도 안산시'	'7.2'	'3.3'	'6.34'	'8.16'	'15.05'	'8.19'	'8.22'	'7.11'	'1.82'	'1.74'	'3.45'	'8.58'	'4.38'	'14.73'
'202001 '	'44790'	'충청남도 청양군'	'41270'	'경기도 안산시'	'13.59'	'2.16'	'7.47'	'3.83'	'7.79'	'7.57'	'6.83'	'3.89'	'2.26'	'0.86'	'3.35'	'4.89'	'7.67'	'4.48'
'202001 '	'44800'	'충청남도 홍성군'	'41270'	'경기도 안산시'	'7.18'	'19.03'	'12.32'	'16.33'	'19.5'	'12.94'	'7.83'	'11.57'	'8.89'	'5.46'	'10.43'	'11.2'	'12.92'	'12.6'
'202001 '	'44810'	'충청남도 예산군'	'41270'	'경기도 안산시'	'8.02'	'18.58'	'19.95'	'21.66'	'22.09'	'16.09'	'3.72'	'4.45'	'6.6'	'8.17'	'9.72'	'13.91'	'9.66'	'16.58'
'202001 '	'44825'	'충청남도 태안군'	'41270'	'경기도 안산시'	'5.03'	'11.93'	'14.95'	'16.55'	'20.3'	'12.54'	'9.77'	'15.31'	'8.31'	'6.32'	'6.84'	'15.88'	'12.79'	'11.46'
'202001 '	'45110'	'전라북도 전주시'	'41270'	'경기도 안산시'	'36.31'	'47.25'	'38.64'	'55.02'	'52.88'	'18.93'	'6.93'	'25.24'	'31.54'	'25.74'	'21.32'	'29.68'	'16.24'	'9.47'
'202001 '	'45130'	'전라북도 군산시'	'41270'	'경기도 안산시'	'35.83'	'37.37'	'29.78'	'38.81'	'38.91'	'19.38'	'3.37'	'12.76'	'33.67'	'14.62'	'12.86'	'15.45'	'7.04'	'6.85'
'202001 '	'45140'	'전라북도 익산시'	'41270'	'경기도 안산시'	'41.49'	'33.89'	'18.98'	'28.62'	'32.1'	'17.85'	'4.71'	'18.41'	'14.66'	'12.8'	'12.48'	'17.09'	'8.73'	'12.74'
'202001 '	'45180'	'전라북도 정읍시'	'41270'	'경기도 안산시'	'3.67'	'7.37'	'8.58'	'12.22'	'15.15'	'9.97'	'4.48'	'6.2'	'4.54'	'4.7'	'4.26'	'5.58'	'7.94'	'17.05'
'202001 '	'48860'	'경상남도 산청군'	'41270'	'경기도 안산시'	'5.92'	'0.17'	'0.17'	'0.51'	'2.63'	'2.08'	'0.36'	'0.4'	'1.38'	'0.2'	'0.4'	'1.17'	'1.26'	'0.2'
'202001 '	'48870'	'경상남도 함양군'	'41270'	'경기도 안산시'	'1.76'	'1.42'	'3.02'	'3.29'	'2.46'	'1.19'	'4.84'	'0'	'1.06'	'0.74'	'1.77'	'2.57'	'1.93'	'4.6'
'202002 '	'11560'	'서울특별시 영등포구'	'41270'	'경기도 안산시'	'17.96'	'135.89'	'203.88'	'215.44'	'244.07'	'131.96'	'23.56'	'27.28'	'76.4'	'73.52'	'71.8'	'90.48'	'41.7'	'16.99'
'202002 '	'11590'	'서울특별시 동작구'	'41270'	'경기도 안산시'	'28.01'	'122.74'	'199.6'	'182.79'	'204.67'	'98.65'	'25.08'	'31.15'	'107.43'	'92.98'	'71.29'	'75.44'	'42.74'	'14.46'
'202001 '	'46800'	'전라남도 장흥군'	'41270'	'경기도 안산시'	'3.42'	'1.59'	'0.39'	'1.2'	'3.21'	'4.25'	'1.98'	'0.08'	'0'	'0.15'	'1.03'	'3.04'	'1.22'	'5.36'
'202001 '	'47760'	'경상북도 영양군'	'41270'	'경기도 안산시'	'0'	'0.52'	'0.81'	'0.62'	'0.89'	'1.77'	'0.33'	'0.47'	'0'	'0.35'	'1.91'	'1.52'	'0.52'	'4.48'
'202001 '	'48880'	'경상남도 거창군'	'41270'	'경기도 안산시'	'1.96'	'1.78'	'3.25'	'4.33'	'4.44'	'1.51'	'0.59'	'4.07'	'0.63'	'0.35'	'1.89'	'0.51'	'1.42'	'2.75'
'202001 '	'48890'	'경상남도 합천군'	'41270'	'경기도 안산시'	'0'	'0.03'	'0.37'	'0.66'	'1.17'	'0.17'	'2.52'	'0'	'0'	'0.03'	'0.69'	'0.5'	'2.37'	'4.02'
'202002 '	'11620'	'서울특별시 관악구'	'41270'	'경기도 안산시'	'44.15'	'194.05'	'324.55'	'286.2'	'296.29'	'125.74'	'37.57'	'35.36'	'138.99'	'134.4'	'89.66'	'109.91'	'47.28'	'31.05'
'202002 '	'11710'	'서울특별시 송파구'	'41270'	'경기도 안산시'	'57.93'	'87.9'	'171.45'	'215.82'	'204.8'	'82.04'	'19.81'	'23.92'	'66.24'	'87.59'	'57.12'	'77.59'	'31.84'	'7.57'
'202001 '	'46810'	'전라남도 강진군'	'41270'	'경기도 안산시'	'0.66'	'2.24'	'1.91'	'2.64'	'3.25'	'2.48'	'1.73'	'1.89'	'1.06'	'0.59'	'1.73'	'1.37'	'2.31'	'6.57'
'202001 '	'46820'	'전라남도 해남군'	'41270'	'경기도 안산시'	'8.84'	'2.04'	'6.14'	'6.84'	'3.3'	'4.6'	'1.07'	'5.9'	'1'	'1.3'	'2.88'	'2.84'	'8.29'	'8.59'
'202001 '	'47770'	'경상북도 영덕군'	'41270'	'경기도 안산시'	'0.8'	'0.77'	'2.49'	'2.18'	'1.35'	'1.03'	'0.16'	'1'	'2.43'	'2.62'	'1.87'	'2.84'	'0.41'	'0.86'
'202001 '	'47820'	'경상북도 청도군'	'41270'	'경기도 안산시'	'0.33'	'0.22'	'5.19'	'0.18'	'5.22'	'0.19'	'0'	'0'	'0.65'	'0.36'	'0.08'	'0.44'	'1.98'	'2.44'
'202001 '	'50110'	'제주특별자치도 제주시'	'41270'	'경기도 안산시'	'23.58'	'25.26'	'18.85'	'28'	'29.37'	'12.47'	'5.98'	'17.74'	'23.16'	'17.61'	'23.54'	'11.81'	'11.88'	'8.86'
'202002 '	'11740'	'서울특별시 강동구'	'41270'	'경기도 안산시'	'40.91'	'43.46'	'89.04'	'129.35'	'109.82'	'50.35'	'10.84'	'12.23'	'39.58'	'27.72'	'32.27'	'36.54'	'19.64'	'6.54'
'202001 '	'46830'	'전라남도 영암군'	'41270'	'경기도 안산시'	'1.79'	'7.8'	'5.33'	'3.45'	'4.16'	'3.19'	'2.55'	'1.83'	'5.94'	'2.01'	'2.46'	'2.7'	'1.75'	'5.99'
'202001 '	'46840'	'전라남도 무안군'	'41270'	'경기도 안산시'	'3.84'	'7.36'	'6.19'	'6.3'	'3.63'	'1.7'	'2.37'	'6.83'	'3.83'	'2.2'	'2.47'	'2.63'	'2.3'	'7.49'
'202001 '	'47830'	'경상북도 고령군'	'41270'	'경기도 안산시'	'0.28'	'2.25'	'1.23'	'2.36'	'1.18'	'0.94'	'0.33'	'0.45'	'0'	'0.43'	'0.24'	'0.63'	'0.68'	'0'
'202001 '	'47840'	'경상북도 성주군'	'41270'	'경기도 안산시'	'0.54'	'4.75'	'0.3'	'1.24'	'2.12'	'2.35'	'0.1'	'0'	'0'	'0.8'	'0.31'	'3.01'	'1.57'	'0.56'
'202002 '	'11650'	'서울특별시 서초구'	'41270'	'경기도 안산시'	'13.29'	'73.87'	'147.07'	'212.41'	'189.29'	'124.39'	'34.02'	'22.57'	'63.41'	'99.28'	'61.11'	'91.77'	'35.04'	'17.26'
'202002 '	'26110'	'부산광역시 중구'	'41270'	'경기도 안산시'	'0'	'0.66'	'1.02'	'0.4'	'0.57'	'0.37'	'0'	'0'	'0'	'0'	'0'	'0'	'0'	'1.59'
'202001 '	'46860'	'전라남도 함평군'	'41270'	'경기도 안산시'	'11.9'	'1.7'	'0.75'	'2.11'	'2.93'	'2.33'	'6.37'	'1.82'	'0.87'	'0.23'	'1.3'	'1.84'	'4.36'	'6.88'
'202001 '	'47850'	'경상북도 칠곡군'	'41270'	'경기도 안산시'	'1.27'	'10.1'	'8.02'	'11.64'	'6.37'	'1.75'	'0.95'	'1.63'	'3.26'	'4.21'	'1.21'	'1.48'	'1.46'	'0.43'
'202002 '	'11680'	'서울특별시 강남구'	'41270'	'경기도 안산시'	'20.03'	'95.96'	'141.29'	'199.29'	'223.65'	'95.67'	'28.28'	'26.37'	'72.23'	'79.58'	'77.48'	'68.28'	'32.14'	'11.06'
'202002 '	'27140'	'대구광역시 동구'	'41270'	'경기도 안산시'	'0.66'	'7.47'	'7.68'	'7.23'	'9.36'	'7.4'	'0.83'	'0.73'	'4.19'	'5.06'	'4.07'	'3.93'	'1.91'	'1.37'
'202002 '	'27170'	'대구광역시 서구'	'41270'	'경기도 안산시'	'0'	'4.31'	'6.29'	'5.97'	'6.99'	'2.23'	'0.18'	'0.34'	'1.91'	'0.6'	'0.73'	'2.69'	'0.54'	'0.39'
'202001 '	'46870'	'전라남도 영광군'	'41270'	'경기도 안산시'	'3.12'	'2.6'	'6.15'	'4.04'	'5.28'	'4.9'	'3.41'	'7.91'	'2.2'	'2.15'	'3.2'	'2.23'	'5.34'	'4.45'
'202001 '	'47920'	'경상북도 봉화군'	'41270'	'경기도 안산시'	'4.51'	'1.51'	'1.33'	'4.2'	'2.08'	'2.74'	'1.92'	'2.1'	'0.38'	'0.96'	'1.3'	'3.11'	'2.54'	'10.36'
'202001 '	'47900'	'경상북도 예천군'	'41270'	'경기도 안산시'	'16.96'	'2.2'	'1.69'	'1.23'	'3.95'	'2.52'	'2.52'	'1.61'	'0.35'	'1.42'	'0.64'	'1.2'	'2.6'	'3.41'
'202002 '	'11170'	'서울특별시 용산구'	'41270'	'경기도 안산시'	'6.71'	'29.54'	'70.97'	'80.85'	'70.84'	'37.55'	'13.67'	'6.66'	'47.94'	'27.68'	'25.33'	'39.07'	'14.36'	'8.42'
'202002 '	'11200'	'서울특별시 성동구'	'41270'	'경기도 안산시'	'9.02'	'49.18'	'39.2'	'68.26'	'70.43'	'29.25'	'8.41'	'12.25'	'37.82'	'28.38'	'21.71'	'26.56'	'13.98'	'11.33'
'202002 '	'27200'	'대구광역시 남구'	'41270'	'경기도 안산시'	'0'	'4.64'	'3.86'	'2.52'	'5.3'	'2.82'	'0.5'	'0.37'	'5.04'	'2.74'	'0.39'	'2.82'	'1.86'	'0.08'
'202002 '	'26140'	'부산광역시 서구'	'41270'	'경기도 안산시'	'0.16'	'0.03'	'1.95'	'1.81'	'4.37'	'1.56'	'0.71'	'0.33'	'0.15'	'0.4'	'1.49'	'0'	'1.28'	'0.03'
'202001 '	'47930'	'경상북도 울진군'	'41270'	'경기도 안산시'	'2.46'	'3.86'	'2.37'	'3.49'	'6.03'	'0.81'	'2.22'	'0.58'	'2.51'	'0.27'	'0.82'	'3.97'	'1.07'	'1.52'
'202001 '	'47940'	'경상북도 울릉군'	'41270'	'경기도 안산시'	'0'	'0.12'	'0.07'	'0'	'0.31'	'1.39'	'0'	'0'	'0'	'0.14'	'0.24'	'0'	'0.15'	'0'
'202001 '	'48170'	'경상남도 진주시'	'41270'	'경기도 안산시'	'8.28'	'11.23'	'10.03'	'13.57'	'12.7'	'4.68'	'0.91'	'4.72'	'8.07'	'6.25'	'6.89'	'3.9'	'2.36'	'5.1'
'202001 '	'48220'	'경상남도 통영시'	'41270'	'경기도 안산시'	'4.71'	'4'	'6.25'	'2.7'	'4.49'	'1.41'	'0.41'	'3.54'	'4.02'	'3.34'	'1.61'	'5.31'	'1.51'	'0.28'
'202002 '	'11215'	'서울특별시 광진구'	'41270'	'경기도 안산시'	'19.84'	'71.21'	'83.92'	'88.12'	'79.14'	'34.04'	'10.62'	'11.69'	'58.05'	'31.5'	'29.86'	'33.77'	'10.36'	'6.84'
'202001 '	'45730'	'전라북도 무주군'	'41270'	'경기도 안산시'	'3.45'	'0.78'	'0.77'	'4.88'	'3.31'	'2.35'	'1.47'	'0.42'	'0.84'	'1.14'	'1.05'	'1.85'	'1.12'	'3.24'
